customer_id,first_name,last_name,city,region,email,phone,gender,age,signup_date,membership_tier,loyalty_points,highest_freq_purchased_items
C003010,Jessica,Stokes,Paris,EU,rachelgomez@example.org,(650)349-9324x1365,F,79,2022-02-26,Standard,2012,P000057
C003011,William,Mckenzie,Manchester,UK,lopeznicole@example.net,706.754.8776x65724,F,31,2023-10-09,Standard,392,P000719
C003012,Alice,Burns,San Francisco,US,david44@example.org,552-238-9824x583,M,68,2023-12-16,Gold,3185,P000029
C003013,Debra,Robinson,Austin,US,jeffreyzamora@example.com,906-380-0431x3056,F,68,2022-10-21,Standard,2590,P001153
C003014,Andrew,Lopez,Manchester,UK,nwood@example.org,6207927007,F,24,2022-01-22,Standard,4614,P000558
C003015,Walter,Moyer,Chennai,IN,carl14@example.com,+1-213-467-1152x541,F,61,2022-01-29,Gold,19,P000195
C003016,Christopher,Barron,London,UK,gmason@example.org,770-619-4845,M,55,2022-06-30,Standard,3722,P000803
C003017,Linda,Higgins,Paris,EU,burnsnicholas@example.com,377-953-1105x33219,F,46,2023-07-19,Standard,4992,P000706
C003018,Laurie,Hendrix,Manchester,UK,margaretmckee@example.net,001-830-440-0923,F,66,2022-07-08,Standard,3684,P001149
C003019,Peter,Flores,Madrid,EU,ithomas@example.org,+1-378-217-2438x1752,F,72,2022-11-20,Standard,1416,P000340
C003020,Jessica,Huff,New York,US,albert49@example.com,001-246-971-2354x514,F,61,2022-12-26,Standard,4972,P000625
C003021,John,Chung,Manchester,UK,colemangloria@example.org,490-496-3294x038,F,28,2023-03-30,Standard,2398,P000135
C003022,Jerome,Thompson,Chennai,IN,gmartin@example.com,(982)879-3709,M,25,2023-05-02,Standard,2936,P000832
C003023,Joshua,Melendez,Birmingham,UK,rachelschultz@example.net,001-828-614-4087,F,48,2023-11-26,Silver,1353,P000518
C003024,Brent,Garcia,Delhi,IN,martha06@example.net,415-951-3125x8567,M,45,2023-01-17,Silver,944,P001127
C003025,Sharon,Williams,London,UK,kelly27@example.org,001-930-663-0542x3144,F,31,2023-12-11,Silver,529,P000011
C003026,Karina,Wyatt,Chennai,IN,cynthiahill@example.net,986.811.7350x750,M,52,2022-01-07,Standard,2170,P000518
C003027,Carl,Bates,Madrid,EU,robertsonedward@example.org,(605)548-2209,M,66,2022-07-14,Silver,1711,P000887
C003028,Jonathon,Griffith,Brisbane,AU,nporter@example.net,(567)317-7184x119,M,22,2023-10-18,Standard,1230,P000083
C003029,David,Graves,Chicago,US,murraynoah@example.com,699-682-3986x18900,F,78,2022-06-20,Gold,3734,P000008
C003030,Elizabeth,Wilkerson,Hyderabad,IN,xmartin@example.com,657.742.2814,M,19,2022-09-06,Standard,3903,P000231
C003031,David,Lozano,Birmingham,UK,mcintoshkara@example.org,+1-421-490-6382x16080,F,52,2022-05-08,Platinum,2077,P000129
C003032,Paige,Kramer,Bengaluru,IN,danielleallen@example.net,739.534.9736,F,57,2023-11-21,Standard,3257,P000118
C003033,Anthony,Reid,Brisbane,AU,kylegallagher@example.com,503-203-2120x03313,F,31,2023-08-22,Standard,453,P000240
C003034,Brandi,Frazier,San Francisco,US,sarah37@example.net,001-549-929-7748,F,28,2022-01-24,Standard,397,P001079
C003035,Danny,Holland,Austin,US,timothyjackson@example.com,+1-212-508-5414x9395,F,78,2022-03-16,Gold,4828,P000135
C003036,Erin,Henderson,Hyderabad,IN,fhuff@example.org,001-606-953-3754x63819,F,43,2022-01-18,Standard,1506,P000259
C003037,Paige,Carlson,New York,US,madeline44@example.org,211-903-9187x88791,F,33,2022-04-17,Gold,122,P000595
C003038,Charles,Jacobson,Berlin,EU,anthonysmith@example.org,752.481.7261x350,F,61,2022-03-29,Standard,3194,P000580
C003039,Ryan,Brown,Manchester,UK,bartonpeter@example.net,+1-707-312-8776,F,33,2023-10-31,Platinum,3925,P000896
C003040,Paul,Smith,Los Angeles,US,hodgechristopher@example.org,734-592-6686x8580,M,42,2022-12-27,Standard,2136,P000309
C003041,Michele,Dyer,Los Angeles,US,nphillips@example.org,+1-589-620-9360,M,47,2022-06-27,Standard,3450,P000433
C003042,Sheryl,Smith,Manchester,UK,johnsonnathan@example.net,639.851.3218x2044,F,76,2022-04-04,Standard,1886,P000117
C003043,Angela,Fernandez,San Francisco,US,mjones@example.org,954.922.0356x43163,M,36,2022-07-26,Standard,4107,P000998
C003044,Christian,Bowman,San Francisco,US,geoffreymathis@example.org,219.212.2886x707,M,71,2023-07-17,Standard,3515,P000012
C003045,Brian,Zhang,Los Angeles,US,tbrown@example.net,9432278140,M,41,2023-01-28,Standard,395,P000267
C003046,William,Barnes,Brisbane,AU,joseph42@example.org,(309)957-3307x79843,F,29,2023-10-04,Standard,3260,P000206
C003047,Derrick,Johnson,London,UK,john30@example.net,831.591.2030,M,56,2023-11-30,Standard,1400,P000126
C003048,John,Avery,Amsterdam,EU,brandyklein@example.org,565-259-8670x23396,M,51,2023-07-15,Platinum,3375,P000685
C003049,Eric,Stephens,Bengaluru,IN,nunezcheryl@example.org,+1-235-847-3911x205,M,58,2023-01-11,Silver,3860,P001056
C003050,Teresa,Morrison,Los Angeles,US,nealsarah@example.com,449-391-2819x677,M,18,2022-04-22,Silver,367,P000388
C003051,Terry,Costa,London,UK,margaret56@example.com,583.921.8443,M,61,2023-12-10,Gold,2353,P000642
C003052,James,Allen,Austin,US,jaclyn30@example.org,776-628-1851,F,34,2023-05-28,Silver,3099,P000571
C003053,Melissa,Mcintosh,Delhi,IN,ngates@example.com,(364)477-1645x67103,F,78,2022-05-07,Standard,3438,P000088
C003054,Victoria,Shannon,Berlin,EU,rmoore@example.net,(532)680-6195,M,28,2023-06-11,Silver,207,P000800
C003055,Michael,Williams,Madrid,EU,katelynevans@example.net,+1-951-968-0172x68495,M,48,2023-08-26,Silver,3981,P001117
C003056,Brian,Pace,London,UK,jennifer46@example.com,+1-896-364-4056x759,F,68,2022-10-26,Standard,4307,P000461
C003057,Pamela,Wilson,Berlin,EU,pelliott@example.net,7802351187,M,32,2023-05-07,Gold,4968,P000405
C003058,Patricia,Garza,Sydney,AU,hillsheri@example.net,(834)258-7489,F,41,2023-07-01,Standard,3419,P000419
C003059,Matthew,Jones,London,UK,vtran@example.com,7568464074,M,29,2023-02-16,Standard,3644,P000534
C003060,Lisa,Thomas,Manchester,UK,stanley41@example.com,602-655-6728x858,F,70,2022-12-17,Silver,1271,P000132
C003061,Debra,Guerrero,Melbourne,AU,jonesmichele@example.org,001-558-860-5812x8026,F,70,2022-03-14,Gold,2557,P000428
C003062,Stephanie,Meyer,London,UK,fhouston@example.net,001-939-659-0817x47049,F,18,2022-04-17,Standard,1538,P000997
C003063,Jessica,Romero,New York,US,richard45@example.com,721-661-9527,M,56,2022-02-28,Standard,4635,P000463
C003064,Amanda,Phillips,Berlin,EU,coryboyle@example.com,(944)345-4537,M,45,2022-07-04,Silver,290,P000029
C003065,Cameron,Smith,Manchester,UK,ndavidson@example.org,765.913.1502x62598,M,18,2023-08-24,Silver,2928,P000388
C003066,Stacey,Norris,Los Angeles,US,toddclements@example.org,+1-447-690-8029,M,34,2022-03-09,Standard,2106,P000016
C003067,Joseph,Jackson,Hyderabad,IN,pottschristina@example.net,373-339-4060,F,28,2023-04-26,Standard,762,P000062
C003068,Brandi,Hendrix,San Francisco,US,bryanosborne@example.com,6136248769,M,76,2022-07-05,Standard,2763,P000091
C003069,Andrea,Carter,Brisbane,AU,bradhansen@example.org,001-255-600-6473,M,21,2022-01-20,Gold,3625,P000476
C003070,Emily,Ferguson,Berlin,EU,aprilyoung@example.org,390-835-1438x687,F,45,2023-12-28,Standard,2432,P000544
C003071,Matthew,Smith,Chicago,US,mccoysharon@example.org,+1-775-848-4261x21950,M,27,2022-03-14,Standard,3893,P001059
C003072,Pamela,Lee,Manchester,UK,kevinwilliams@example.net,674-864-8185x3486,F,35,2022-08-02,Standard,4383,P000057
C003073,Joseph,Sandoval,Los Angeles,US,riveramatthew@example.com,+1-369-852-1223x86730,F,21,2023-03-03,Standard,2000,P000878
C003074,Jacob,Ford,Sydney,AU,thompsonjason@example.org,001-263-401-8298x752,M,78,2022-12-01,Standard,3304,P001025
C003075,Douglas,Henson,Sydney,AU,lance52@example.net,5075893315,M,36,2022-01-25,Standard,2038,P000908
C003076,Clayton,Fischer,Chennai,IN,iallen@example.com,711-433-2187,M,42,2023-05-02,Standard,1930,P001099
C003077,Kevin,Thomas,Austin,US,gary83@example.net,001-593-750-3033x26431,M,30,2022-10-01,Standard,454,P000813
C003078,Laura,Gonzalez,Mumbai,IN,ysaunders@example.com,001-865-575-2082,F,74,2023-05-24,Standard,2076,P000614
C003079,Sarah,Sanders,Melbourne,AU,hwilliams@example.com,001-983-244-6764x604,M,38,2023-03-24,Silver,124,P000284
C003080,David,Clay,Hyderabad,IN,rogercampbell@example.com,944-936-8127,F,72,2023-06-17,Silver,1801,P000301
C003081,Brian,Miranda,Manchester,UK,raymondreid@example.net,371.454.7670,F,20,2023-12-23,Gold,1387,P000307
C003082,Michael,Warren,Delhi,IN,martinezrobert@example.org,303-711-6370x581,M,53,2023-04-21,Standard,2727,P000011
C003083,Timothy,Macdonald,Chicago,US,marie70@example.com,470.928.9105x81655,F,76,2023-02-23,Standard,2624,P000068
C003084,Ryan,Herrera,Birmingham,UK,kshaw@example.net,373.866.9434,F,74,2023-09-12,Standard,4474,P000644
C003085,Gene,Robinson,Delhi,IN,christopher86@example.org,757.205.5178x59041,M,18,2023-10-10,Silver,1460,P000338
C003086,Michael,Tapia,Birmingham,UK,cartersarah@example.org,247-912-3307x98811,F,37,2022-01-02,Standard,1204,P000412
C003087,Autumn,Luna,Brisbane,AU,thomas01@example.net,(483)585-2484x203,F,19,2023-11-14,Silver,4508,P001077
C003088,Mark,Jones,Los Angeles,US,kevinsmith@example.net,584-620-4489,M,35,2023-03-02,Platinum,1512,P001177
C003089,Ashley,Parker,Brisbane,AU,davisregina@example.net,001-365-984-5874,F,80,2023-10-15,Silver,3868,P000052
C003090,Howard,White,Delhi,IN,terriluna@example.org,001-350-942-1715,F,26,2023-11-14,Standard,649,P001179
C003091,Tonya,Vasquez,Chicago,US,pjones@example.com,487.442.8985x92234,F,71,2023-11-27,Silver,602,P000504
C003092,Barbara,Henson,Bengaluru,IN,abryant@example.net,(766)844-9419,M,72,2023-04-30,Silver,1534,P000115
C003093,Paige,Johnson,Melbourne,AU,lchase@example.com,(205)601-5543x7078,F,66,2023-12-30,Standard,2352,P000188
C003094,Mathew,Martin,Chennai,IN,acevedojill@example.net,451-646-1383,M,50,2022-02-01,Gold,1017,P001182
C003095,Laura,Matthews,Birmingham,UK,blankenshipkelly@example.org,325.423.1386,F,20,2023-03-24,Standard,463,P000103
C003096,Zoe,Arnold,Mumbai,IN,moodybrian@example.org,769-653-4997x2014,M,21,2022-08-11,Standard,4766,P000058
C003097,Jonathan,Nunez,Manchester,UK,zmosley@example.net,3104769736,M,40,2023-10-14,Gold,3304,P000228
C003098,Tyler,Klein,Amsterdam,EU,wilsonmark@example.net,001-342-979-2868x06015,F,32,2023-06-17,Gold,1759,P001053
C003099,Sierra,Mejia,Paris,EU,ilong@example.org,(340)275-7711,M,69,2023-04-07,Standard,3866,P000102
C003100,Alan,Carlson,Manchester,UK,crawfordkevin@example.com,+1-756-304-7628x064,F,79,2023-02-14,Standard,1519,P000154
C003101,Isaiah,Deleon,Paris,EU,michael61@example.org,670-864-7225,M,74,2022-12-12,Silver,2946,P000637
C003102,Luis,Fuller,Hyderabad,IN,tthompson@example.org,993-234-1616x456,F,60,2023-07-31,Standard,1271,P000599
C003103,Anthony,Caldwell,Chicago,US,ctorres@example.com,(560)925-8450x5186,F,45,2023-04-11,Standard,4051,P000372
C003104,Jennifer,Nguyen,San Francisco,US,ernestmontgomery@example.com,+1-631-766-2597,M,31,2022-10-30,Gold,308,P000382
C003105,Keith,Harris,Bengaluru,IN,annette80@example.net,(269)264-8061,F,34,2022-12-14,Standard,209,P000209
C003106,Amber,Mitchell,Austin,US,laura43@example.com,7812213561,M,44,2023-10-09,Standard,2422,P000639
C003107,Jason,Cruz,Birmingham,UK,james39@example.net,621-827-0528,M,59,2023-07-29,Standard,2336,P001093
C003108,Melissa,Booth,Delhi,IN,joelyork@example.com,6229963644,F,57,2023-10-06,Standard,4668,P000554
C003109,Bryce,Finley,Melbourne,AU,umcdowell@example.net,9582568232,M,80,2022-12-10,Standard,2448,P000117
C003110,Ashley,Miller,Chicago,US,ogilbert@example.net,793.601.7412,F,22,2022-05-27,Silver,2454,P000017
C003111,Michelle,Richardson,Hyderabad,IN,powellmichael@example.net,+1-495-305-4524,F,54,2023-08-02,Standard,4589,P001055
C003112,Sean,Cruz,Delhi,IN,penamichael@example.com,679.233.4358x79880,F,69,2022-01-09,Silver,2318,P000921
C003113,Mary,Harris,Manchester,UK,jill83@example.org,281.576.6097,F,61,2023-05-20,Standard,2535,P000388
C003114,Cheryl,David,Manchester,UK,brandigray@example.com,(818)992-5437x20481,M,29,2022-03-15,Gold,2260,P000845
C003115,Tasha,Morales,Chicago,US,harrismanuel@example.org,(519)241-9634x32644,M,43,2022-02-18,Silver,3265,P000800
C003116,Nicole,Ward,Manchester,UK,april21@example.net,817-991-4708,F,56,2022-12-22,Silver,93,P000504
C003117,Lee,Brown,Sydney,AU,watkinsdavid@example.net,+1-964-773-9441,F,42,2023-08-29,Standard,4453,P000581
C003118,Stephanie,Johnston,Birmingham,UK,faulknerjason@example.org,(814)691-9118,M,44,2023-08-12,Silver,4997,P000058
C003119,Wayne,Robinson,Chennai,IN,thompsonmelissa@example.org,001-951-458-0302x59757,F,27,2023-10-09,Standard,3057,P000169
C003120,Karen,Bauer,Berlin,EU,herrerastephanie@example.com,866-647-2211x89059,F,34,2023-09-28,Standard,4491,P000148
C003121,Meghan,Erickson,Manchester,UK,erica89@example.com,(640)579-3125,M,24,2023-12-22,Gold,768,P000174
C003122,Amy,Fleming,Bengaluru,IN,poncelinda@example.com,001-422-606-5245x58833,M,61,2022-09-10,Standard,472,P000102
C003123,Ashley,Reynolds,Birmingham,UK,debracooper@example.net,396-710-1989x714,F,54,2023-12-25,Standard,3388,P000637
C003124,Shannon,Crawford,Brisbane,AU,ygarcia@example.org,202-771-3988x52597,F,63,2023-10-03,Silver,4990,P000869
C003125,Gregory,Powers,Manchester,UK,emcmahon@example.com,509-502-6125x3864,F,61,2023-09-05,Standard,309,P000062
C003126,Matthew,Bridges,Manchester,UK,isnyder@example.net,001-829-432-2148x663,F,58,2022-10-01,Standard,4324,P000011
C003127,Christopher,Young,Delhi,IN,sanchezjonathan@example.net,+1-484-997-3194,M,53,2023-07-30,Silver,1860,P000199
C003128,Paul,Griffith,Mumbai,IN,alyssa27@example.com,304-436-5817x948,F,41,2022-11-03,Silver,2121,P000498
C003129,Joseph,Norton,Sydney,AU,olopez@example.com,709-498-7906,F,36,2022-12-11,Standard,948,P000056
C003130,Steve,Robinson,London,UK,jamie64@example.com,903-323-6753x97849,M,30,2023-01-17,Gold,3902,P000234
C003131,Natalie,Coleman,Austin,US,turnerbrooke@example.net,(583)906-7825x24397,M,52,2023-05-29,Gold,2865,P000109
C003132,Joanne,Woods,Manchester,UK,morrisjonathan@example.com,3288550224,M,19,2022-11-12,Standard,1754,P000001
C003133,Julie,Mathews,Sydney,AU,carlawright@example.org,328-959-6970x6136,F,33,2023-10-12,Standard,1898,P000235
C003134,Lisa,Smith,Manchester,UK,tfrancis@example.com,(993)824-1797,M,71,2023-08-21,Standard,1165,P000096
C003135,Kyle,Wallace,San Francisco,US,jdavis@example.com,439-375-1705,F,58,2022-08-11,Standard,2015,P000143
C003136,Jose,Berry,Chennai,IN,daltondorothy@example.net,872.723.0741x453,M,75,2022-05-23,Standard,2727,P000211
C003137,Robert,Phelps,Brisbane,AU,randall14@example.org,+1-573-547-4786x98644,M,74,2023-01-31,Silver,4530,P000269
C003138,Brittany,Black,Berlin,EU,ryan44@example.net,3305938350,F,58,2023-11-22,Standard,4827,P000140
C003139,George,Arroyo,Austin,US,sabrinamorse@example.org,453-407-2156x646,F,46,2022-07-27,Standard,1583,P000564
C003140,Jose,Johnson,New York,US,mariaherrera@example.net,6022084806,M,56,2022-12-22,Standard,2797,P000724
C003141,William,Hill,Chennai,IN,fwatts@example.org,351-614-3636,M,22,2023-05-08,Gold,2009,P000095
C003142,Matthew,Zavala,Madrid,EU,qmartinez@example.org,+1-788-280-9534x76837,F,53,2023-03-06,Standard,1755,P000230
C003143,Christopher,Silva,Manchester,UK,michael98@example.net,001-417-360-2209,F,39,2023-04-04,Standard,406,P000827
C003144,Joel,Wilson,Los Angeles,US,alison43@example.org,+1-702-461-2047x2847,M,59,2023-05-31,Standard,1946,P000764
C003145,Marc,Manning,Manchester,UK,ronald99@example.com,263.701.0085x628,M,44,2023-07-11,Standard,102,P000891
C003146,Mandy,Carey,San Francisco,US,michaeljacobson@example.org,+1-858-602-7264,M,24,2023-08-20,Standard,1532,P000625
C003147,Henry,Harris,Mumbai,IN,tford@example.net,+1-420-503-1551x573,M,47,2023-01-21,Gold,2285,P000095
C003148,Sheila,Cox,London,UK,hernandezalexander@example.com,(777)356-1685x18275,F,57,2023-05-01,Gold,3549,P000129
C003149,Matthew,Klein,Chennai,IN,crystal11@example.com,+1-207-320-1255x8692,F,75,2022-02-04,Standard,1979,P000858
C003150,Samantha,Thompson,Amsterdam,EU,juliemiller@example.net,(522)346-4271x9167,F,64,2022-08-31,Standard,873,P000544
C003151,Laura,Martin,Birmingham,UK,millercaitlin@example.net,415.313.5687,F,75,2022-10-04,Silver,2196,P000027
C003152,Tiffany,White,Manchester,UK,xwillis@example.com,9762106638,F,61,2022-01-08,Platinum,3615,P000340
C003153,Anthony,White,Los Angeles,US,archerdebra@example.net,(758)425-4622x24934,M,35,2023-08-15,Standard,1321,P000007
C003154,Christopher,Castillo,London,UK,christopherjohnson@example.net,685-245-6480,M,72,2023-04-02,Standard,1666,P000848
C003155,Lisa,Allen,Los Angeles,US,danielwells@example.net,001-880-234-3974,M,68,2023-06-15,Standard,3557,P000263
C003156,Dylan,Jones,Mumbai,IN,vcarpenter@example.net,(777)320-2211x611,F,72,2023-06-06,Gold,3309,P000232
C003157,Joe,Bell,Sydney,AU,lflores@example.org,001-652-805-7631x77663,F,19,2023-04-05,Gold,1370,P001165
C003158,Brittany,Hudson,Mumbai,IN,joneskimberly@example.net,+1-638-589-0604x991,M,78,2023-07-26,Standard,4978,P000096
C003159,Shelby,Cummings,Birmingham,UK,kdavis@example.org,(445)353-2387,M,63,2023-08-03,Standard,3978,P000240
C003160,William,Howard,Chennai,IN,leejohn@example.net,670.594.8557x3133,F,64,2023-08-10,Platinum,1048,P000829
C003161,Joseph,Velazquez,Los Angeles,US,campbellbrent@example.com,+1-901-471-2952,F,22,2023-05-27,Standard,4423,P000095
C003162,Colleen,Bryan,Birmingham,UK,kellyhanson@example.org,001-315-839-2947x122,F,50,2023-10-03,Silver,1954,P000825
C003163,Mark,Chavez,San Francisco,US,amy75@example.org,+1-571-937-3183x67747,M,48,2022-07-03,Standard,1776,P000088
C003164,Maria,Williams,Melbourne,AU,melinda57@example.com,+1-288-774-2598x90398,F,65,2022-12-10,Standard,1198,P000694
C003165,Sarah,Gordon,Melbourne,AU,haynesrobert@example.com,(993)556-9899x2926,M,64,2022-04-13,Standard,1229,P000043
C003166,Cynthia,Willis,Brisbane,AU,qjefferson@example.org,3707704869,M,24,2023-10-08,Silver,3057,P001143
C003167,John,Chavez,Birmingham,UK,larrybond@example.com,786-887-4045,M,25,2022-09-05,Standard,1143,P000419
C003168,Benjamin,Gomez,Manchester,UK,stevebowman@example.org,233.713.4507x964,F,76,2022-02-27,Standard,2566,P000092
C003169,David,Porter,New York,US,phawkins@example.com,7968904487,M,56,2022-03-26,Platinum,3604,P000504
C003170,David,Bruce,Berlin,EU,millermichael@example.org,001-614-458-6549,M,50,2023-09-18,Gold,3095,P000775
C003171,Dominique,Raymond,New York,US,turnerlauren@example.net,+1-327-591-5496x2709,F,66,2022-08-11,Standard,4675,P000753
C003172,Randy,Henderson,Los Angeles,US,nancy08@example.com,867-920-7646,M,34,2022-05-02,Standard,4131,P000342
C003173,John,Griffith,Melbourne,AU,rfinley@example.org,+1-728-891-6794x841,M,73,2023-06-09,Standard,82,P000188
C003174,Crystal,Martin,Manchester,UK,coxtodd@example.org,+1-444-554-3084x6909,M,27,2022-04-01,Standard,4984,P000506
C003175,Whitney,Wilson,San Francisco,US,arianamiller@example.com,420.635.7488x391,M,74,2022-04-09,Standard,1869,P000506
C003176,Julie,Barnes,San Francisco,US,johnsoncindy@example.net,455-232-0584x08297,F,22,2022-06-09,Silver,476,P000905
C003177,Michelle,Rodriguez,Melbourne,AU,christina44@example.net,496-861-0283,M,71,2023-07-17,Standard,3963,P000326
C003178,Shannon,Ramirez,New York,US,markwalker@example.net,(944)767-7457x1643,F,55,2023-02-18,Standard,4789,P000203
C003179,Carrie,Kemp,Manchester,UK,rsaunders@example.com,723.512.6408x48158,F,34,2023-10-15,Standard,333,P000081
C003180,Thomas,Lee,New York,US,foxjoshua@example.net,387-207-4300x13165,F,42,2023-11-28,Silver,2318,P000030
C003181,Stephen,Williams,Chicago,US,ebarajas@example.com,(356)517-5276x5571,M,22,2023-07-31,Gold,3268,P001005
C003182,David,Howard,Chicago,US,douglas65@example.net,292.336.8466x723,F,63,2022-09-03,Standard,762,P000115
C003183,Matthew,Trevino,Birmingham,UK,davidthompson@example.com,+1-864-462-3773,F,68,2023-01-12,Platinum,3505,P000108
C003184,Patrick,Kerr,Chennai,IN,summermyers@example.org,+1-724-407-6849x73194,M,18,2023-01-31,Standard,1869,P000425
C003185,Angela,Cohen,Manchester,UK,cpearson@example.com,+1-417-649-4856,M,55,2023-11-15,Standard,2166,P000103
C003186,Terri,Greene,New York,US,amy58@example.com,+1-850-844-1368x0320,M,65,2022-01-10,Standard,2175,P000692
C003187,Edwin,Martin,San Francisco,US,gperez@example.com,2516880446,F,36,2022-05-16,Standard,3452,P000297
C003188,David,Patton,Manchester,UK,anneevans@example.org,669.909.2537x2916,M,32,2022-10-31,Platinum,4703,P000010
C003189,Phillip,Ellis,Amsterdam,EU,corey48@example.net,857.224.4380,F,74,2023-09-15,Silver,1985,P000049
C003190,Kenneth,Harris,Austin,US,thomascharles@example.net,3008514181,F,68,2023-07-28,Standard,315,P000293
C003191,Michael,Gray,Los Angeles,US,johnsonmiranda@example.net,+1-449-651-6021x7726,F,70,2022-08-25,Silver,1482,P000625
C003192,Brian,Bell,London,UK,hendersonwilliam@example.com,001-977-367-2949,M,32,2022-03-19,Gold,3635,P000686
C003193,Sara,Johnson,Melbourne,AU,cliffordsullivan@example.org,+1-513-485-0187,F,48,2023-04-02,Standard,2694,P001126
C003194,Alexandra,Nielsen,Melbourne,AU,fergusonnathan@example.org,6916376571,F,49,2023-12-29,Gold,4075,P000188
C003195,Anthony,David,San Francisco,US,mark43@example.net,(401)909-6907,M,64,2022-03-23,Gold,2886,P000046
C003196,Matthew,Vasquez,San Francisco,US,simmonsdavid@example.net,001-917-386-6713x130,F,28,2023-07-21,Standard,4331,P000261
C003197,Maria,Olsen,Manchester,UK,jesse56@example.net,(432)990-5498x461,F,31,2022-09-08,Standard,3191,P000657
C003198,Aaron,Hampton,Berlin,EU,teresawilson@example.net,(993)794-7821,M,30,2023-04-06,Silver,64,P001192
C003199,Angelica,Smith,Chicago,US,milesstacey@example.org,2378457682,M,50,2023-07-20,Platinum,3959,P000506
C003200,Ethan,Watson,Melbourne,AU,sgarcia@example.net,623.468.1684,F,71,2022-06-20,Standard,3705,P000057
C003201,Donald,Elliott,Manchester,UK,william17@example.org,316.979.4755x272,F,44,2023-10-22,Platinum,955,P000225
C003202,James,Hernandez,Amsterdam,EU,ylittle@example.com,6946914693,F,22,2023-08-07,Standard,4219,P000614
C003203,Benjamin,Chavez,London,UK,burchchristian@example.com,+1-934-394-5869,M,48,2023-01-17,Platinum,3742,P000572
C003204,Whitney,Moore,Brisbane,AU,terrywolfe@example.org,742-743-6473,M,76,2022-09-20,Silver,4744,P000443
C003205,Veronica,Johnson,Chennai,IN,mark83@example.net,001-477-323-7153x20557,M,61,2023-02-16,Silver,1278,P001197
C003206,Jessica,Weber,Manchester,UK,thomastodd@example.com,001-288-826-9846,M,60,2023-09-09,Standard,4787,P000183
C003207,Susan,Kelly,Hyderabad,IN,daniellevillanueva@example.org,+1-639-552-9924x59534,F,24,2023-02-04,Standard,1395,P000114
C003208,Renee,Beck,Mumbai,IN,dray@example.net,480-731-9385,F,32,2023-02-15,Standard,3049,P000580
C003209,Nancy,Carpenter,Chicago,US,brandi65@example.com,001-690-436-8533,M,80,2022-08-29,Standard,4783,P001068
C003210,Evelyn,Glover,New York,US,kleinkelli@example.net,+1-211-686-1942x178,F,52,2022-02-09,Silver,471,P001149
C003211,Michelle,Walker,Manchester,UK,josephsullivan@example.com,631-759-4915x1939,M,79,2022-09-15,Standard,659,P000086
C003212,Joseph,Stanton,San Francisco,US,johnsonbrandon@example.org,602-697-7244x536,F,57,2023-06-20,Standard,132,P000012
C003213,Deborah,Gonzalez,New York,US,brandonsantana@example.org,435-352-8692x212,F,57,2023-12-06,Standard,2508,P000653
C003214,Nathan,Bennett,New York,US,amberoneal@example.net,652.325.4926x90060,F,54,2022-11-08,Gold,2856,P000052
C003215,James,Moreno,Los Angeles,US,williamjohnson@example.org,3699984272,F,30,2022-11-08,Standard,4919,P000560
C003216,Stephen,Jarvis,Austin,US,craigsanders@example.org,(495)412-3425x548,F,59,2022-12-30,Standard,2255,P000103
C003217,Michelle,Barry,Sydney,AU,michael94@example.org,+1-711-953-8210x21733,F,53,2022-08-13,Silver,1334,P000177
C003218,Jennifer,Werner,Amsterdam,EU,vlane@example.org,+1-703-876-9292,M,36,2022-04-14,Standard,3851,P001122
C003219,Jenna,Lawrence,New York,US,jessicasantos@example.com,(558)806-9542x791,M,26,2022-01-04,Standard,2409,P000139
C003220,Edward,Jones,Los Angeles,US,ericbowman@example.com,(346)245-5023,M,71,2023-06-14,Standard,1612,P000639
C003221,Joseph,Alvarez,London,UK,smithmichael@example.com,(568)491-4121,F,60,2022-08-07,Standard,125,P000722
C003222,Christina,Gomez,London,UK,smithstephanie@example.com,5868033440,F,54,2022-07-06,Silver,2942,P000188
C003223,Matthew,Hunt,Birmingham,UK,fperkins@example.com,+1-810-337-4946x9605,F,21,2023-09-23,Silver,3232,P000525
C003224,Carl,Thompson,Manchester,UK,philip90@example.net,001-918-448-5066x01013,M,40,2023-08-26,Standard,4233,P000081
C003225,Zachary,Patterson,Melbourne,AU,samuel81@example.org,001-229-521-6396x691,M,22,2022-04-11,Standard,2190,P000309
C003226,Noah,Olson,Birmingham,UK,russell72@example.com,(685)208-3276x69886,F,23,2023-06-10,Silver,2319,P000959
C003227,Duane,Williams,Amsterdam,EU,youngnicholas@example.org,(995)959-0973x835,F,26,2023-05-31,Standard,4043,P001093
C003228,Ryan,Phillips,Los Angeles,US,campbellpamela@example.org,001-886-337-7096x11126,F,72,2022-09-26,Silver,499,P001053
C003229,Sara,Blair,Birmingham,UK,ashley15@example.net,866-526-7639x544,M,49,2022-12-16,Standard,4036,P000087
C003230,Connie,Cline,Chennai,IN,xjames@example.net,343-616-8234x723,M,73,2023-03-31,Standard,3617,P000379
C003231,Kristin,Jackson,Chicago,US,franklinzuniga@example.com,(975)915-1655x857,F,56,2023-11-02,Silver,3913,P000571
C003232,Frank,Clark,Chicago,US,dennissmith@example.net,241-397-9907,F,36,2023-06-19,Silver,4166,P001034
C003233,Nicole,Miller,Chennai,IN,molly65@example.net,641-754-2135,F,55,2022-11-24,Standard,2431,P000556
