customer_id,name,email,phone,address,city,state,postal_code,country,signup_date,loyalty_score,customer_segment,preferred_categories
c106334,Stephen Smith,savannahhall@yahoo.com,412983219849,41252 Becky Highway,New Marciashire,Idaho,84216,Slovenia,2021-12-18,56.28,platinum,electronics
c106335,Brandon Harris,mariogibson@yahoo.com,773396476252,8469 Danielle Circle,Dennisview,Montana,93025,Mauritius,2024-06-25,62.59,bronze,electronics|home
c106336,Mrs. Lauren Delacruz DVM,amanda30@gmail.com,800227645242,29226 Cherry Road Suite 779,New Kathrynstad,Michigan,32502,Kiribati,2024-11-04,77.87,gold,electronics|grocery
c106337,Thomas Gilbert Jr.,matthew58@hotmail.com,179022503376,333 Mcdowell Parkways Apt. 400,Martinezfort,Georgia,84464,Fiji,2024-11-09,96.64,silver,grocery|beauty
c106338,Mary Evans,kristen42@yahoo.com,275124579381,3313 Myers Pine,Nelsonhaven,New Hampshire,35903,Kiribati,2021-12-24,15.44,bronze,clothing
c106339,Kimberly Flores,qduran@yahoo.com,089261444284,3797 Shannon Mission,Webermouth,Oregon,61838,Ecuador,2021-03-03,69.16,bronze,electronics
c106340,Sean Gordon,ian30@yahoo.com,236943690595,91567 White Station Suite 057,West Josephton,Virginia,92408,Tanzania,2021-10-31,66.53,gold,clothing
c106341,Lisa Ramos,moodymegan@yahoo.com,158610372695,457 Robinson Stream Apt. 017,Lake Gina,Ohio,42283,Iran,2022-08-19,77.77,platinum,clothing|grocery
c106342,Jason Hill,vjohnson@hotmail.com,722451791133,49513 Andrew Square,Sheltonmouth,North Dakota,01368,Belgium,2023-05-13,97.77,bronze,beauty|electronics
c106343,Jacqueline Tucker,parkersamantha@gmail.com,387026649978,47494 Jason Walks Suite 583,Kristenfurt,Minnesota,99942,Nauru,2022-08-30,15.54,silver,beauty|grocery
c106344,Mark Hays,joshuawhite@hotmail.com,373944213183,1871 Kent Knolls,Coreyborough,Maine,58428,Ecuador,2023-09-28,74.49,silver,grocery|home
c106345,Patrick Rodriguez,benjaminstevenson@hotmail.com,298991191691,864 Kerr Tunnel,Johnburgh,Ohio,90576,Ethiopia,2021-11-02,7.73,bronze,clothing|electronics
c106346,Lee Herrera,kristinperkins@yahoo.com,064967043569,3365 Medina Groves Apt. 561,North Williammouth,California,91032,Brazil,2021-03-26,2.68,gold,grocery|beauty
c106347,Elizabeth Zuniga,tyronesmith@yahoo.com,821012245627,1529 Nathan Crossing Apt. 300,North Katrina,South Dakota,31273,Equatorial Guinea,2024-10-23,34.79,silver,beauty|grocery
c106348,Wesley Parker,leegilbert@yahoo.com,991764667509,75887 Cindy Streets Suite 729,North Ashley,Pennsylvania,09803,Malaysia,2024-04-13,4.98,bronze,grocery
c106349,Gerald Jones,kevinclark@yahoo.com,717459567575,89838 Hart Cove Apt. 011,North James,Colorado,80923,Cayman Islands,2022-12-24,63.96,silver,beauty
c106350,Joseph Brown,cookedward@gmail.com,043469591823,7648 Margaret Trace,Janicehaven,New Mexico,40800,Mauritius,2024-06-26,13.63,silver,grocery
c106351,Joshua Wheeler,jason70@gmail.com,464229617703,47618 Jacobson Cliffs,Port Curtischester,New Mexico,95852,Cambodia,2024-02-15,70.23,silver,grocery
c106352,Sarah Stone,andrew04@yahoo.com,997625200069,7796 Richard Extension,New Toddfurt,Mississippi,63975,Western Sahara,2021-03-02,64.45,bronze,electronics|beauty
c106353,Terry Wright,bcordova@hotmail.com,289966511647,51742 Eric Road,Sotofort,Delaware,71552,Oman,2023-07-12,43.13,bronze,electronics|clothing
c106354,Yvonne Cherry,ichung@gmail.com,966882057271,07133 Johnson Causeway,North April,Wisconsin,91604,Turkey,2022-07-03,78.75,gold,beauty
c106355,David Johnson,morganmarissa@hotmail.com,568923176184,21605 Williams Village Suite 633,South Kevinstad,Rhode Island,97227,Nigeria,2023-10-02,6.13,gold,beauty|clothing
c106356,Alexander Ramos,ysmith@yahoo.com,422931782739,348 Baxter River Suite 244,Port Monica,Nebraska,30431,Zimbabwe,2021-06-20,13.65,silver,grocery|home
c106357,Christopher Dennis,michaelhopkins@gmail.com,663994822431,5563 Linda Walk,New Lisaborough,Maryland,48173,Latvia,2023-02-01,95.21,bronze,beauty|grocery
c106358,Scott Lucero,william09@hotmail.com,484991800271,08128 Shaw Well Apt. 172,Kentland,Alabama,94702,Vanuatu,2021-06-04,91.27,gold,home
c106359,Tyler Williamson,jamiehodge@hotmail.com,920851620948,82232 Cheyenne Flat,Port Sean,Arizona,61928,United Arab Emirates,2022-05-29,79.34,bronze,beauty|electronics
c106360,Steven Perkins,sgutierrez@hotmail.com,785181557983,9989 Melanie Ridge Suite 789,Torresville,Florida,55912,Cambodia,2024-02-19,5.78,bronze,clothing
c106361,Chelsea Murphy,john49@gmail.com,349813410536,3509 Barker Unions,Kingtown,New Mexico,25955,Antarctica (the territory South of 60 deg S),2024-10-19,49.38,gold,grocery|electronics
c106362,Tabitha Lopez,justin55@yahoo.com,676031692228,2764 Hess Ranch,Port Mariafurt,Pennsylvania,84358,Guinea,2023-02-02,34.88,bronze,clothing|grocery
c106363,Daniel Ortiz,maria06@gmail.com,610858977416,699 Smith Motorway Suite 427,East Christine,New York,79607,Lesotho,2022-04-08,47.31,silver,electronics
c106364,Mr. Sean Velazquez,ramirezlogan@gmail.com,053011582296,2682 Michael Terrace,Pittmanmouth,Delaware,24076,Georgia,2022-01-04,45.17,bronze,beauty|clothing
c106365,Peter Underwood,peter66@gmail.com,938667693736,639 Shari Neck Suite 786,Catherineton,Maine,85984,Falkland Islands (Malvinas),2022-11-04,64.07,gold,beauty
c106366,Terri Anderson,taylorlewis@hotmail.com,422857396905,9348 Joshua Mountain Apt. 232,Port Jonathan,West Virginia,74589,Venezuela,2024-08-30,96.96,silver,grocery
c106367,Rachel Watts,kenneth64@gmail.com,869808959486,254 Ewing Fields,Angelaville,Arizona,77496,French Southern Territories,2021-02-10,11.66,bronze,electronics
c106368,Matthew Williams,kellyfarrell@gmail.com,242459373300,371 Guerra Canyon Suite 538,Cameronside,Nevada,29474,Oman,2021-07-02,34.07,platinum,home
c106369,Mark Rosales,susansanchez@yahoo.com,678678812202,36918 Brett Street Apt. 436,Flemingmouth,Nevada,65727,Hungary,2022-11-22,21.22,platinum,clothing
c106370,Katherine Carpenter,kaitlynfrederick@hotmail.com,085951472211,24623 Norton Park,North Jeremy,Pennsylvania,64629,Uruguay,2023-03-06,8.09,silver,clothing
c106371,Gregory Rose,alexandrasexton@gmail.com,402868165533,8654 Christopher Place,Wilsonstad,Maine,98021,Vietnam,2022-12-24,62.42,gold,beauty
c106372,Lisa Kelly,marshallelizabeth@yahoo.com,232731998413,65770 Colleen Lodge,Nicoleville,South Dakota,13007,Ethiopia,2021-12-23,74.27,silver,beauty|electronics
c106373,Susan Thomas,vnash@gmail.com,743784672095,9574 Johnston Cape Suite 703,Tylertown,Missouri,59461,Tajikistan,2022-12-06,43.31,silver,home
c106374,Barry Morales,reynoldskirsten@yahoo.com,351340839698,7981 Curry Courts Apt. 461,Martintown,Montana,23712,Austria,2022-10-11,39.25,silver,home|beauty
c106375,Kelly Brown,fmartinez@gmail.com,777800553574,9277 Williams Lane Apt. 242,Jamieview,New York,77852,Bangladesh,2024-08-09,37.34,silver,beauty
c106376,Joshua Davis,brittanyreyes@yahoo.com,665076906643,550 Anthony Burg Apt. 372,Margaretstad,Hawaii,16064,Montenegro,2022-05-25,80.76,gold,grocery
c106377,Meghan Whitney,alexandra80@gmail.com,197867624853,5895 Tanya Estates Apt. 656,South Diana,North Dakota,38353,Cambodia,2024-01-16,94.86,bronze,grocery
c106378,Sabrina Figueroa,vsullivan@yahoo.com,011391953509,2266 Michael Port Suite 252,South Nicole,Alaska,75065,Mauritius,2022-01-07,76.24,gold,beauty|grocery
c106379,Jessica Nelson,probinson@gmail.com,030479796441,0367 Jennifer Ways Suite 809,Lambertborough,South Dakota,85508,Vietnam,2023-01-18,55.24,bronze,beauty
c106380,Gregory Bates,robersoncharles@gmail.com,257897356387,197 Joseph Junctions Apt. 364,West Craig,Texas,66775,Saint Kitts and Nevis,2021-08-11,73.97,silver,clothing
c106381,Olivia Bond,kennedymichael@yahoo.com,294099575745,238 Reynolds Gardens Suite 854,Macktown,Washington,56915,Colombia,2022-05-31,14.72,bronze,grocery|clothing
c106382,Greg Adkins,zreyes@hotmail.com,369382359249,075 Christina Centers,South Larryport,New Hampshire,22823,Lebanon,2021-12-03,32.97,bronze,home
c106383,Christopher Murphy,ashleyfox@yahoo.com,702410573206,90915 Tyler Parkway Suite 827,Port Alexandria,Mississippi,21124,French Guiana,2021-12-09,28.63,silver,clothing|electronics
c106384,Cheyenne Meyer,tanyaherrera@yahoo.com,092785092250,9129 Shaw Glens Suite 635,Torresport,Ohio,64355,China,2021-12-12,31.17,bronze,beauty
c106385,Megan Mills,osbornejennifer@hotmail.com,750938337755,25349 Christopher Freeway Apt. 123,Granthaven,Arizona,46102,American Samoa,2023-06-15,1.64,bronze,clothing
c106386,Brian Arellano,juanwilliams@yahoo.com,280599631098,86712 Cobb Glens,Jillton,Washington,94876,Pitcairn Islands,2021-10-22,54.44,silver,beauty
c106387,Wesley Hall,mccoyariel@yahoo.com,031485811942,059 Figueroa Meadows,Robertbury,New York,77742,Saint Martin,2024-05-09,39.29,bronze,clothing
c106388,David Schwartz,megan55@yahoo.com,070482472400,71397 Shannon Bypass Apt. 540,New David,Maryland,37583,Micronesia,2023-06-02,4.19,bronze,home
c106389,Kelly Reid,bryanspencer@hotmail.com,386497090540,382 Morgan Light,Hickmanside,Wyoming,35013,Ukraine,2021-11-15,0.72,silver,grocery|beauty
c106390,Kaitlin Martinez,calebroberts@hotmail.com,443577408471,620 Lawrence Creek,Johnathantown,Wisconsin,70554,Bermuda,2024-05-04,98.4,bronze,grocery|beauty
c106391,Barbara Decker,bushcarrie@yahoo.com,253948066463,08275 Anderson Crescent Suite 493,Port Robertborough,Alabama,19261,Eritrea,2021-08-25,93.21,bronze,home
c106392,Cynthia Ramirez,wesley87@gmail.com,069027491586,074 Matthew Oval,East David,Washington,26063,Saint Vincent and the Grenadines,2022-07-08,67.07,bronze,beauty|electronics
c106393,Felicia Curry,lmiller@yahoo.com,144060932154,395 Gabrielle Bridge Apt. 890,Theodoremouth,Michigan,41053,Turks and Caicos Islands,2024-08-04,48.73,bronze,home
c106394,Virginia Williamson,castillorachel@gmail.com,174820254753,018 Shirley Island Apt. 303,North Bryanview,Washington,80769,Denmark,2021-09-22,16.11,bronze,beauty|electronics
c106395,Mary Leach,matthew12@hotmail.com,194726558268,7016 Collins Avenue Apt. 380,Garciashire,South Dakota,70207,Kuwait,2021-06-04,52.2,bronze,electronics
c106396,Teresa Hansen,zjenkins@gmail.com,195399170579,106 Strickland Field Suite 905,Sotoville,Rhode Island,22958,Cambodia,2021-01-02,3.77,bronze,home
c106397,Eric Clark,brandonstone@yahoo.com,391856760891,5996 Tara Path,Lake Michael,Massachusetts,88768,Tokelau,2021-09-18,74.36,bronze,home
c106398,Manuel Davis,boothmelissa@gmail.com,861816015115,228 Beck Lights,South Carolynfort,Vermont,01736,Greece,2022-02-11,74.37,silver,electronics|grocery
c106399,Christopher Brown,dustinmccarthy@yahoo.com,697002775951,9917 Huang Brooks,West Catherineborough,Delaware,22697,Heard Island and McDonald Islands,2022-02-07,0.01,bronze,electronics
c106400,Michael Jackson,walkervictoria@gmail.com,037231699415,98562 Banks Wells Suite 775,Gregorybury,Virginia,49286,Angola,2022-03-07,57.0,silver,clothing|grocery
c106401,Benjamin Johnson,ulee@hotmail.com,450685631028,317 Shannon Trail Apt. 538,East Ryan,West Virginia,41020,Latvia,2024-05-17,40.76,gold,clothing
c106402,Danny Ryan,nelsoncarla@yahoo.com,212032945186,8393 Gina Forks,Pamelafort,New Mexico,38653,Japan,2024-03-17,54.81,gold,home
c106403,Susan Hodges,antonio08@hotmail.com,663184029160,034 Franco Turnpike Apt. 766,Cassidymouth,Texas,79641,Palau,2024-02-20,40.19,gold,home|beauty
c106404,Linda Jensen,millsjoe@yahoo.com,242738362402,577 Melendez Port Suite 354,Alifurt,North Carolina,71873,Guinea-Bissau,2024-11-30,19.47,bronze,grocery
c106405,Kayla Mccann,ortegajohn@gmail.com,334310999450,6180 Lin Drives,Wilsonchester,Illinois,39271,Saint Martin,2024-07-01,98.98,bronze,electronics
c106406,Melissa Castro,justin86@yahoo.com,560244360610,680 Kendra Highway,New Barrystad,Illinois,55071,Madagascar,2022-11-19,75.38,silver,home
c106407,Dawn Mahoney,sarahurst@gmail.com,028719180936,8355 Christy Springs,Christophershire,Minnesota,27024,Canada,2023-03-23,4.52,bronze,beauty|grocery
c106408,Darlene Glover,nicolebrown@gmail.com,060415070040,836 Daniel Street Suite 844,Kimberlyfort,Idaho,30711,Swaziland,2024-11-08,20.75,bronze,clothing
c106409,Heidi Mata MD,qmckinney@hotmail.com,076074198291,413 Jacob Expressway,Cindyside,New Mexico,48711,Cape Verde,2021-04-04,4.98,silver,home
c106410,Harold Garcia,joshuaarmstrong@yahoo.com,743670734777,6085 Foster Forge,Lake Becky,Hawaii,30609,India,2021-07-18,53.74,bronze,beauty
c106411,Lori Adams,kinglisa@hotmail.com,994084486444,63244 Mary Skyway,West Madisonberg,Maryland,27891,French Polynesia,2022-12-01,86.5,bronze,grocery|beauty
c106412,Michele Lowery,tinamartin@gmail.com,688505636800,78791 Scott Brooks,Port Emilychester,Mississippi,92407,Swaziland,2023-11-29,7.27,silver,clothing
c106413,Robert Tucker,theresa97@hotmail.com,380664787774,1600 Patricia Loaf Apt. 750,South Johntown,Tennessee,18157,Cambodia,2022-08-24,77.04,bronze,beauty
c106414,Kenneth Graves,hsmith@yahoo.com,534340336474,2062 Randall Union Apt. 778,Jamesmouth,Colorado,10874,Peru,2022-06-19,23.38,silver,home
c106415,William Shaw,michael23@hotmail.com,968187694233,93938 Fernandez Junction,Wheelerfurt,Maryland,88279,Mauritius,2021-03-23,37.72,silver,beauty
c106416,Brian Gallagher,joseph79@gmail.com,624723612793,364 Owen Village,Jacquelineside,Louisiana,18361,French Guiana,2022-04-04,14.82,bronze,clothing|home
c106417,Michelle Scott,keyjennifer@yahoo.com,517988993986,69257 Stephen Islands,South Jaymouth,Alaska,90158,Brazil,2021-12-18,30.57,bronze,home
c106418,Rachel Hester,alvarezrandy@yahoo.com,517465513592,524 Hill Avenue Suite 861,Gentryport,Massachusetts,40029,Saint Pierre and Miquelon,2021-06-29,0.93,bronze,home|beauty
c106419,Dr. Beth Patel MD,rodrigueztroy@yahoo.com,014568140687,598 Barton Manors,Christopherfurt,Minnesota,45614,Swaziland,2021-12-11,78.86,bronze,electronics
c106420,Shane Bartlett,victoria82@gmail.com,809295212070,89403 Joseph Dale Apt. 959,Snyderberg,Arizona,15815,Chad,2021-12-18,38.29,bronze,clothing|beauty
c106421,Rachel Olson,joseph30@hotmail.com,284863950629,30610 Kennedy Gateway,Johnport,Arizona,44832,Ecuador,2023-08-18,94.53,gold,electronics|clothing
c106422,Amy Lewis,rhodescarolyn@hotmail.com,989751170418,0017 Nelson Port,Phillipberg,Hawaii,31150,Ethiopia,2021-07-13,11.88,silver,clothing
c106423,Christina Vargas,hicksemily@gmail.com,116662374671,13030 Greg Valleys,Rodriguezmouth,Rhode Island,10090,Korea,2024-08-31,0.38,gold,clothing
c106424,Taylor Mays,ogreen@gmail.com,584190087978,26170 Kennedy Meadows,Marialand,Indiana,35533,Mauritius,2022-11-17,85.59,silver,beauty
c106425,Michael Cohen,dianejimenez@gmail.com,768092286221,421 Terri Passage Apt. 301,Stevensstad,Alabama,11112,Thailand,2022-10-17,49.97,bronze,electronics|grocery
c106426,Jennifer Ellis,myersbrian@yahoo.com,576128201995,469 Freeman Creek,Petersenport,Wisconsin,71948,Cayman Islands,2023-03-28,69.45,gold,electronics|grocery
c106427,Jason Brooks,samanthasmith@gmail.com,773516566667,2323 Pierce Forest Apt. 840,Dianafort,Colorado,59401,Azerbaijan,2021-02-16,77.1,silver,home
c106428,Russell Ross,parnold@hotmail.com,480089506440,1922 Cody Cape,South Oliviaberg,Wyoming,07766,Slovenia,2022-02-08,74.55,platinum,clothing
c106429,Christopher Hancock,robertmason@gmail.com,540548882135,467 James Common Apt. 382,Port Michelle,Indiana,66282,Kazakhstan,2024-12-13,47.38,silver,home|electronics
c106430,John French,nicholas20@hotmail.com,828700460351,28335 Knight Lakes,Leahmouth,Oklahoma,22417,Reunion,2022-07-11,93.66,platinum,home|clothing
c106431,Robert Wells,joe10@gmail.com,796548806908,986 Heather Point Apt. 240,Joneshaven,Wyoming,68478,Aruba,2024-11-30,69.25,bronze,electronics
c106432,Jodi Castro,imay@hotmail.com,428150320442,7932 Kenneth Greens Apt. 665,Port Betty,Nebraska,87462,Hungary,2022-08-15,22.24,bronze,clothing|home
c106433,Wendy Johnson,meyerswilliam@gmail.com,341115932835,9378 Hernandez View Suite 552,Prestonland,North Carolina,11655,Dominica,2021-02-15,41.64,silver,electronics
c106434,Charles Anderson,tiffanycastaneda@gmail.com,424000223919,87882 Alvarez Landing Suite 104,Freemanchester,Louisiana,87297,Slovenia,2023-06-24,15.84,gold,home|clothing
c106435,Anthony Buchanan,amber73@gmail.com,491800537534,03798 Michael Mountains Apt. 538,Port Benjamin,Texas,49545,Bermuda,2024-03-31,72.38,gold,clothing
c106436,Alex Diaz,tiffany18@hotmail.com,312171534831,6067 King Row,Kellyburgh,Wisconsin,42549,Ethiopia,2022-08-08,3.74,silver,beauty
c106437,Pamela Park,campbelltara@yahoo.com,214639102998,46089 Johnson Pines Apt. 826,East Gabrielside,Massachusetts,79107,Bahrain,2023-02-02,60.64,bronze,clothing
c106438,Dr. Christopher Pierce II,kristine37@hotmail.com,143643290456,81915 Ryan Haven,Batestown,Florida,43825,Greece,2021-09-29,59.6,silver,grocery
c106439,Sean Salinas,simonnathaniel@gmail.com,385214880582,3015 Kim Parks,Scottville,South Carolina,06524,Western Sahara,2022-06-12,50.41,bronze,beauty|clothing
c106440,Allen Travis,daniel93@hotmail.com,140503675265,18736 Timothy Circle,West Eric,Georgia,32628,Singapore,2021-08-02,25.95,silver,clothing
c106441,Lisa Simpson,millerlisa@hotmail.com,667773954528,243 Sandra Locks Suite 313,Wilsonshire,Ohio,76413,Heard Island and McDonald Islands,2024-02-05,1.09,bronze,home|grocery
c106442,Rodney Kennedy,nsanchez@gmail.com,071993847480,875 Nichols Dam Suite 067,Veronicaville,North Dakota,50665,Algeria,2024-07-24,77.82,silver,grocery
c106443,Heather Grant,gregorysnyder@hotmail.com,662140503542,1941 Denise Crescent Suite 463,Port Cynthia,Colorado,33417,New Caledonia,2024-05-15,99.02,bronze,beauty
c106444,Melissa Banks,rogerskelsey@yahoo.com,437524767705,8572 Goodman Lodge,East Brandon,New Mexico,00585,Macao,2021-07-03,84.46,silver,grocery|electronics
c106445,Kelly Khan,kerry89@hotmail.com,761389800228,525 Green Greens,Lake Sharon,Utah,28119,Reunion,2024-11-30,5.68,platinum,home
c106446,James Hooper,huntlouis@yahoo.com,603237420980,0344 Smith Passage Suite 245,Branchbury,Maryland,17769,Lesotho,2023-03-23,95.07,silver,clothing
c106447,Bryan Smith,eallen@gmail.com,923526572544,521 Smith Valley,South Chloeberg,Utah,14891,Svalbard & Jan Mayen Islands,2023-05-05,32.59,bronze,electronics
c106448,Matthew Dickerson,dennis80@gmail.com,133045166311,4613 Ellen Union Apt. 339,Reynoldsbury,Michigan,60893,United Arab Emirates,2022-05-22,43.01,bronze,home|beauty
c106449,Christine Duncan,hillchristian@hotmail.com,245120471242,452 James Wall Apt. 734,Johnnyport,New York,27508,Cape Verde,2024-10-05,84.84,bronze,grocery|beauty
c106450,Tom Jones,castanedaadam@hotmail.com,502804328829,7528 Wells Highway Suite 153,Millerhaven,Florida,70922,Albania,2023-05-23,38.79,gold,electronics
c106451,Cristian Franco,cervantesmaria@gmail.com,551000186565,2860 Simmons Bypass Apt. 817,Rodriguezville,Maine,81990,Antigua and Barbuda,2022-01-26,22.21,platinum,beauty
c106452,Ellen Friedman,thomas44@yahoo.com,936947896610,1043 Sullivan Run,New David,Rhode Island,56922,Saint Martin,2023-12-06,74.03,silver,clothing|electronics
c106453,Debra Cervantes,gregholloway@hotmail.com,422028130629,9092 Fisher Grove Suite 912,Millerfort,New York,91242,Bangladesh,2024-01-06,24.89,bronze,clothing|beauty
c106454,Stephanie Gallegos,clinetamara@yahoo.com,822825016397,834 Clarke Falls,West Paula,South Dakota,07194,Iran,2022-02-01,30.99,gold,clothing
c106455,James Marks,lthomas@yahoo.com,664091693970,71838 Amanda Ferry,Williamsstad,Oregon,19600,Tokelau,2024-11-28,11.85,bronze,clothing|grocery
c106456,Samantha Garcia,colleen81@gmail.com,000756484945,86641 Eric Hills,Joanborough,Arkansas,09618,Central African Republic,2023-05-16,32.92,silver,grocery
c106457,Adam Rodriguez,christymarshall@yahoo.com,292985154509,914 Justin Centers,Lindaville,Alabama,10170,Jamaica,2021-02-21,75.82,bronze,grocery
c106458,Lindsay Johnson,henryjohnson@yahoo.com,976314408499,8849 Melinda Freeway,East Katrinaville,West Virginia,50183,Faroe Islands,2024-08-28,64.54,silver,grocery|electronics
c106459,Allison Thompson,ogarcia@gmail.com,677134095104,5269 Johns Fort,South Emilyfurt,Iowa,31884,Greece,2022-01-15,52.17,silver,grocery
c106460,Aaron Hogan,olucas@gmail.com,881636503997,7569 Stephanie Ramp,Port Wendy,Iowa,92806,Sierra Leone,2024-01-31,79.36,bronze,clothing
c106461,Kelly Green,michele80@gmail.com,258800126158,3721 Velazquez Mountains Suite 607,Normantown,North Carolina,41148,Jersey,2021-05-01,24.66,gold,clothing
c106462,Jason Ramos,danielcollins@hotmail.com,456804029401,0492 Bates Springs Apt. 857,Jesusbury,Arizona,79388,Heard Island and McDonald Islands,2024-04-07,74.33,bronze,grocery
c106463,Ashlee Harrison,kleinashley@hotmail.com,239752778507,96524 Wilson Tunnel,West Nichole,Colorado,95218,Morocco,2021-06-22,9.96,bronze,beauty|home
c106464,Brianna Curtis,whitecasey@gmail.com,745387684896,3815 Roberts Glen Apt. 570,Lake Toni,Illinois,76021,Bangladesh,2021-06-25,83.9,gold,electronics|clothing
c106465,Kristin Kelley,jordanadrienne@gmail.com,139214930079,44359 Boyd Dale,Port Richardside,Kansas,55043,Puerto Rico,2023-01-05,4.87,bronze,home|clothing
c106466,David Conway,allisonwoods@yahoo.com,598011281001,304 Ashley Creek Suite 168,Patriciachester,Michigan,42125,Kiribati,2024-05-07,83.92,bronze,clothing|grocery
c106467,Aaron Morris,justin11@yahoo.com,225003992781,23898 Ryan Junctions Suite 843,Port Williamburgh,West Virginia,00790,Tokelau,2021-03-03,98.17,silver,grocery|electronics
c106468,Michael Pierce,anthonymcdonald@yahoo.com,407480467118,93928 Clark Valley,Lake Robertside,Pennsylvania,56557,Bahamas,2022-03-14,79.86,bronze,grocery
c106469,Kelly Salinas,lauren33@yahoo.com,444465602505,39863 Williams Run Apt. 774,Debrahaven,Tennessee,31915,Solomon Islands,2024-04-21,31.23,platinum,home
c106470,Laura Cooper,tammyflores@gmail.com,134133349482,7094 Jesse Brooks,New Heather,South Carolina,39255,Turks and Caicos Islands,2024-07-29,80.02,bronze,grocery|electronics
c106471,Carrie Williams,joannarowland@yahoo.com,777715303289,126 Martin Well Apt. 125,Kelseyshire,Connecticut,56130,Austria,2023-03-16,67.71,gold,home|clothing
c106472,Jennifer Arias,beardamanda@yahoo.com,332476525703,627 White Lake Apt. 344,Flynnland,Arizona,58927,Guyana,2024-04-06,77.92,bronze,clothing|electronics
c106473,Patrick Rivera,devin57@hotmail.com,487734553421,0878 Smith Meadow Apt. 926,Rossburgh,Texas,09754,Cameroon,2024-12-27,73.39,silver,grocery|beauty
c106474,Christopher Colon,lutzfrank@hotmail.com,643524177694,348 Johnson Lake,New Courtney,Maine,47122,Algeria,2024-02-05,65.47,gold,grocery|beauty
c106475,Melinda Brock,orogers@yahoo.com,939268086021,7725 Kim Camp Apt. 585,South Kristin,West Virginia,12586,Malta,2022-12-09,7.1,gold,clothing|beauty
c106476,Dalton Cook,davisbrittany@hotmail.com,467569338483,16678 Howard Pines Suite 178,East Robert,Louisiana,75925,Afghanistan,2022-12-06,31.11,bronze,grocery|beauty
c106477,Richard Evans,adam80@gmail.com,565108129861,693 Ruben Plains,Whitemouth,Maryland,42056,Burundi,2023-09-03,87.92,gold,home|clothing
c106478,Peter Lin,williamsrichard@hotmail.com,577712006833,59878 Katherine Estates Apt. 901,Marcoport,Illinois,59510,Tanzania,2022-09-22,50.19,silver,beauty|clothing
c106479,Jessica Robinson,booneheather@gmail.com,833477073506,80115 Michelle Crescent,Lake Jeremyton,Michigan,07622,South Georgia and the South Sandwich Islands,2021-01-14,4.59,silver,beauty
c106480,Joseph Rivera,morganmichelle@hotmail.com,592928127034,54711 Nicole Vista Suite 551,Dakotabury,Colorado,91989,Aruba,2024-10-20,19.04,bronze,clothing
c106481,Thomas Carr,jade46@yahoo.com,847515181293,594 Small Ramp Apt. 814,East Calebville,Wisconsin,60797,Saint Barthelemy,2024-01-27,10.86,silver,beauty
c106482,Edwin Howe,allisonandrew@yahoo.com,773051138441,4706 Samantha Crossroad Suite 446,Johnton,South Dakota,39789,Nauru,2022-04-16,60.13,gold,home
c106483,Christopher Pierce,watsonalbert@yahoo.com,200416230831,302 Isaac Mill Suite 729,East Austinborough,New Jersey,96298,Fiji,2021-11-07,13.51,bronze,beauty
c106484,Carrie Gonzalez,kellymisty@hotmail.com,709547564476,7751 Smith Trail,Matthewburgh,Arizona,42939,Iraq,2022-06-27,69.04,platinum,beauty|clothing
c106485,Jennifer Green,tsanchez@hotmail.com,081773746824,768 Martin Forest,East Bailey,West Virginia,24369,Fiji,2022-02-26,25.56,silver,clothing|grocery
c106486,Kelsey Larson,stevenalexander@hotmail.com,226477697859,17383 Salazar Ramp Suite 018,Wilsonburgh,Oklahoma,28206,India,2024-12-09,41.66,bronze,clothing|beauty
c106487,Whitney Caldwell,david67@yahoo.com,924107661727,71944 Jamie Ferry,Carneyville,South Carolina,36227,Ireland,2023-12-28,81.34,bronze,electronics|beauty
c106488,Alexis Hamilton,rpratt@gmail.com,792689545708,9154 Bauer Canyon,East Mary,Tennessee,78805,Cote d'Ivoire,2021-10-08,80.6,platinum,home
c106489,Jimmy Richardson,allen24@yahoo.com,822647710075,586 Christopher Ways,New Marissa,Idaho,77027,Gambia,2024-09-23,11.11,bronze,beauty|grocery
c106490,Adriana Heath,samuelmyers@yahoo.com,355586787391,529 Daniel Land Apt. 640,Port Katrina,New Hampshire,09961,Timor-Leste,2023-11-25,1.61,silver,beauty|electronics
c106491,Timothy Smith,stacyhutchinson@gmail.com,224414985267,60664 Estrada Union Apt. 930,Smithbury,West Virginia,97173,Cuba,2022-02-15,65.69,bronze,clothing|home
c106492,Kelly Flores,wwaters@gmail.com,918063335400,94186 Dean Shores,Scottfort,Florida,01848,Myanmar,2021-08-10,37.22,gold,electronics
c106493,Kevin Pace,bwalter@hotmail.com,905776486198,08767 Justin Valleys,Osbornbury,West Virginia,29676,Iceland,2023-03-19,88.89,bronze,clothing|grocery
c106494,Christopher Snyder,cthompson@gmail.com,951168006338,076 Jose Cliffs Apt. 658,Carriefurt,Texas,45989,Mauritius,2022-01-08,26.28,gold,home
c106495,Dr. William Barber IV,qparker@yahoo.com,840234041043,59283 Aimee Manors Suite 463,Laurenport,Arizona,41469,Aruba,2022-09-09,27.2,platinum,electronics|beauty
c106496,Antonio Cruz,tparker@hotmail.com,872632629074,3054 Kirk Light,Annetteville,Maryland,61547,Myanmar,2022-06-09,78.67,bronze,electronics|grocery
