customer_id,customer_name,email,phone,gender,age,city,state,country,signup_date,loyalty_score,total_orders,churn_flag
CUST10412,Andrew Carpenter,jillhammond@ramirez-clark.com,(917)078-9582x21306,M,66,North Lindaport,Mississippi,India,2023-04-21,32,4,1
CUST10413,Latoya Anderson,wilcoxanita@brown.com,846.278.7064x328,F,34,Jessicaview,North Carolina,India,2023-02-14,19,6,0
CUST10414,Scott Rice,igarcia@burgess.com,660-652-2650,F,66,Brownbury,North Carolina,India,2025-10-14,71,4,0
CUST10415,Patrick Foster,zmoss@wade.org,+1-395-574-6085x635,F,18,Scottborough,Oklahoma,India,2023-02-02,86,6,0
CUST10416,William Sanders,patelaaron@gmail.com,(192)285-1411x5832,,44,West Nathan,South Dakota,India,2025-09-15,22,8,1
CUST10417,Audrey Livingston,jeremy96@yahoo.com,015-895-0571x9444,,20,Lake Rachelshire,Massachusetts,India,2025-09-10,57,6,0
CUST10418,Tara Whitehead,fbutler@dorsey.info,234-671-0088x18035,M,64,Meadowsborough,Minnesota,India,2022-04-04,73,6,1
CUST10419,Melinda Bush,sellersmichelle@riggs-johnson.biz,(304)680-8988,M,38,Lake Michael,Michigan,India,2022-12-03,44,5,0
CUST10420,Thomas Hughes,dereklucas@hotmail.com,+1-019-674-0783x2376,M,32,North Joseph,Kentucky,India,2022-10-13,69,3,0
CUST10421,Teresa Perez,ecox@allen-hampton.info,7488521754,,61,Hallton,Montana,India,2023-10-08,84,9,0
CUST10422,Michael Mcgee,nicholas36@gmail.com,090.684.5817x102,,28,New Markside,Washington,India,2025-01-27,46,4,0
CUST10423,Cynthia Brown,elizabeth88@gmail.com,001-826-236-1314x8299,,26,Brianahaven,New Hampshire,India,2023-06-24,52,10,0
CUST10424,Ronald Collins,charleswilson@gmail.com,634.816.7424,F,45,North Jayshire,West Virginia,India,2024-09-04,48,2,0
CUST10425,Samuel Allen,jonathanliu@yahoo.com,(049)259-4282,M,29,Lawsonberg,New Jersey,India,2025-04-09,61,5,0
CUST10426,Elizabeth Johnson,theresa27@wagner.com,(308)456-3820x413,M,59,Mendezfurt,North Carolina,India,2024-06-02,60,5,0
CUST10427,Denise Washington,amandarogers@yahoo.com,001-085-244-3859x8955,F,34,Stevenmouth,Alaska,India,2022-09-23,60,5,0
CUST10428,Jill Lyons,kendracabrera@medina.net,001-880-640-4782x60427,,32,Lake Vanessa,Michigan,India,2025-09-12,39,6,0
CUST10429,Elizabeth Wiggins,valerie97@evans.info,1056870137,,43,West Lisa,Pennsylvania,India,2022-01-15,78,8,0
CUST10430,Jim Morris,gsmith@gmail.com,691-688-8729x0455,F,61,South Alex,Pennsylvania,India,2023-12-17,56,5,0
CUST10431,Noah Jones,cheyenne27@cooper-dillon.com,001-566-915-8385x2624,,65,Tonyaville,Washington,India,2025-10-10,27,2,0
CUST10432,Regina Fisher,denisewilson@rodriguez.com,(094)343-0067x1502,M,24,Lake Darinmouth,Rhode Island,India,2024-12-19,38,4,0
CUST10433,Stacy Shea,williamscatherine@gmail.com,+1-414-069-3401,,64,Scottmouth,Florida,India,2024-06-30,42,2,0
CUST10434,Denise Smith,hickstara@gmail.com,592-025-4479x693,M,33,Rebeccachester,Kansas,India,2022-02-13,47,6,0
CUST10435,Ryan Campbell,joshua03@hotmail.com,863.317.5485x0694,,62,East Patrick,North Carolina,India,2023-01-16,36,4,0
CUST10436,Cindy Fox,denisehayes@wright-pena.com,770-350-5282x0857,M,33,South Donnamouth,Virginia,India,2022-05-26,86,7,0
CUST10437,Jillian Spence,mcastillo@richardson.com,(928)438-7269,M,63,West Robertton,Arizona,India,2022-08-25,35,4,1
CUST10438,Sharon Willis,jordannatasha@simpson-charles.com,001-935-219-3331x96903,,49,Lake Joemouth,Utah,India,2024-06-06,62,7,0
CUST10439,Dylan Douglas,ssmith@hotmail.com,001-721-952-2356x1314,M,36,East Joshua,Rhode Island,India,2023-09-13,42,8,0
CUST10440,Todd Hill,hernandeztaylor@hotmail.com,421.435.0254x563,M,29,Jeffreystad,Hawaii,India,2023-10-11,82,4,0
CUST10441,Robert Andrews,deandeanna@burton.info,206-188-5236x2591,,64,South Jamesport,Florida,India,2025-01-11,77,7,0
CUST10442,Diana Carter,ricardojones@bennett.biz,307-363-6715,,63,Andrewhaven,New Hampshire,India,2024-06-25,28,2,0
CUST10443,Bonnie Dickerson,molinamatthew@yahoo.com,257-911-9414,,51,Rodneyside,South Dakota,India,2024-11-13,44,4,0
CUST10444,Mrs. Laura Phillips MD,hernandezmarie@curtis-perez.com,+1-537-836-9183x376,,34,New Benjaminton,Alabama,India,2023-01-23,62,3,0
CUST10445,Joyce Rosario,williamssarah@davies.com,(857)699-9468,M,66,Alexanderberg,Oklahoma,India,2022-06-05,41,2,0
CUST10446,Suzanne Thompson,david53@smith-barber.com,490.457.1143x139,,33,North Carolyn,Maine,India,2022-08-17,47,6,0
CUST10447,Lindsey Garrett,nshaw@parks-holt.com,(312)781-5913,,24,Lake Lonnieview,Washington,India,2025-08-07,49,3,1
CUST10448,Brian Adams,vcampos@haynes.com,(177)910-6521,F,30,Shellyport,Mississippi,India,2022-07-13,60,4,0
CUST10449,Amy Swanson,johnsoneric@hotmail.com,001-664-375-7981,F,45,Rowemouth,West Virginia,India,2022-12-04,61,3,0
CUST10450,Robert Huynh,tanya33@yahoo.com,561.539.9214x936,F,31,Hamiltonside,Ohio,India,2024-08-16,1,4,0
CUST10451,Hailey Chung,brentjones@hodge.com,338-926-0964,M,54,Coleville,Nevada,India,2023-07-20,40,3,0
CUST10452,William Dominguez,george06@hotmail.com,165.268.7941,,53,Katherinechester,Massachusetts,India,2025-07-24,25,5,1
CUST10453,Stephanie Williams,keithwolf@gmail.com,5816256274,F,46,New Davidton,Wisconsin,India,2025-03-25,43,3,0
CUST10454,John Webb,martinterri@herrera.org,951.431.3012,M,68,Matthewstown,Nevada,India,2024-06-07,13,7,0
CUST10455,James Graham,belindashepherd@hotmail.com,001-375-245-5159x595,M,21,Jacobhaven,Wisconsin,India,2022-10-09,37,3,0
CUST10456,Sarah Turner,harrisrobert@fisher-martinez.net,001-543-730-2559,M,24,Jonesmouth,Tennessee,India,2025-03-07,81,9,0
CUST10457,Scott Williams,diana33@gmail.com,879-708-1276x841,F,56,Port Danielport,South Carolina,India,2025-08-19,32,5,1
CUST10458,Michael Matthews,ubrown@hotmail.com,(981)469-2483x5296,F,67,Vincenthaven,Michigan,India,2022-07-31,45,7,0
CUST10459,Paula Allen,mathewsamanda@herrera-middleton.info,(258)009-7450,M,28,Amberstad,Minnesota,India,2022-01-23,8,10,0
CUST10460,Brian Bell,williamharris@hotmail.com,+1-988-757-2220x2131,,42,North Anita,Missouri,India,2025-05-20,49,6,0
CUST10461,Theresa Weiss,omclean@hotmail.com,9818586028,F,37,Biancaport,Hawaii,India,2024-03-30,40,5,0
CUST10462,Craig Rivera,erica04@kelly.org,(987)269-8768x096,F,26,Riggstown,Hawaii,India,2022-11-05,42,2,0
CUST10463,Mitchell Murphy,susanmitchell@gmail.com,784-571-6868,F,19,West Bruce,New Mexico,India,2025-05-19,49,6,0
CUST10464,Ariel Roberts,robert76@hotmail.com,847-548-0523x236,,29,East Jessica,Maryland,India,2024-01-13,20,2,0
CUST10465,Christopher Terry,robertsjuan@hotmail.com,407.214.4208x8004,,54,Ryanmouth,Maryland,India,2025-02-08,58,6,0
CUST10466,Wyatt White,fmartin@hotmail.com,8539779109,F,31,Lake Nicholas,Michigan,India,2022-09-17,10,5,0
CUST10467,Michael Parker,fisherjon@golden-carter.com,(817)000-9958,,22,Adamstown,Iowa,India,2022-05-16,71,3,0
CUST10468,Eugene Hicks III,james60@gomez.com,001-875-066-2263x8249,M,23,Melissatown,New Mexico,India,2023-02-27,65,5,0
CUST10469,Charles Moody,igarcia@yahoo.com,001-391-086-4448,M,61,Jamesstad,Oregon,India,2024-01-23,57,5,0
CUST10470,Michelle Sanchez,mmays@yahoo.com,001-920-770-7918x89268,M,50,North Timothy,New Hampshire,India,2024-10-31,21,8,0
CUST10471,Manuel Davis,alyssamoore@hanson.com,(614)864-1612,F,22,East Ericside,Colorado,India,2022-01-23,54,3,0
CUST10472,Rebecca Vazquez,vdalton@hotmail.com,125-369-2221x7496,,40,Alexistown,Nevada,India,2023-12-14,48,1,0
CUST10473,Lisa Gross,djohnson@gmail.com,(867)849-6222x61260,F,37,New Marcia,Washington,India,2024-05-24,58,7,0
CUST10474,Nicole Holland,fthompson@yahoo.com,+1-588-923-5913x653,M,68,Leestad,New Mexico,India,2025-11-15,83,5,0
CUST10475,Andrew Vazquez,joseph48@gmail.com,(957)221-0912,M,36,Port Laurafort,Kentucky,India,2024-11-22,30,3,0
CUST10476,Cassandra Carroll,oriddle@rodriguez.info,291-998-9931x93743,,39,West Martinchester,Nevada,India,2024-01-22,47,5,0
CUST10477,Michael Summers,christopherlawrence@dixon.com,2029813870,M,40,South Devon,Maine,India,2024-07-09,1,3,0
CUST10478,Mary Bush,westvanessa@burns-levy.com,068.713.2887x043,F,56,Fergusonchester,Maine,India,2024-03-16,49,1,0
CUST10479,Roger Bowers,brian34@yahoo.com,(720)956-2034x8575,M,59,Carlsonhaven,Nebraska,India,2023-11-18,61,4,0
CUST10480,Christopher Jones,ofarmer@conway.com,920.452.6981x5352,M,55,Murraybury,Kansas,India,2024-02-28,25,4,0
CUST10481,Rebecca Kline,lisamiller@yahoo.com,(750)575-2197x50523,M,56,Rodriguezstad,Texas,India,2025-04-12,60,6,0
CUST10482,Mark Wilson,vturner@hotmail.com,(952)256-8344x872,,41,North Patrickborough,Florida,India,2022-05-15,37,8,0
CUST10483,Alicia Wilson,amccormick@gmail.com,130-420-4198,M,60,Kramerside,Texas,India,2025-02-19,71,4,0
CUST10484,Tammy West,andersonshawn@hotmail.com,040.642.1987x7350,M,31,Port Shelley,Massachusetts,India,2022-11-23,49,4,0
CUST10485,Charles Wilkinson,barbarawatson@gonzales-hines.com,382-023-3219x9573,M,42,North Christophershire,Wyoming,India,2023-04-04,31,5,0
CUST10486,Anthony Ford,reiddaniel@jones-ortiz.com,4300237457,M,40,Sanchezberg,Michigan,India,2025-11-02,89,2,0
CUST10487,Ian Phillips,robinsonsteven@murphy.org,348-755-8111x806,F,24,Lake Amandastad,Michigan,India,2025-11-02,35,4,0
CUST10488,Anna White,jessica38@gmail.com,001-895-934-5215,,51,Port Donald,New Mexico,India,2024-10-24,52,2,0
CUST10489,Melissa Bates,christina53@yahoo.com,172.989.6906,,67,Burnschester,Ohio,India,2024-09-05,39,5,0
CUST10490,Todd Lamb,aburton@yahoo.com,2822960579,,44,East Patrickport,Oregon,India,2023-02-22,22,7,0
CUST10491,Katrina Sanchez,gonzalezkirk@smith.com,191.977.8619x634,M,65,Port Matthewbury,Florida,India,2024-02-11,57,7,0
CUST10492,Kathryn Williams,russellshannon@wilson.org,(687)088-9935x3683,M,24,West Amandashire,Illinois,India,2024-11-21,20,8,0
CUST10493,Phyllis Thomas,natasha55@wagner-lindsey.org,2633729029,,59,East Markburgh,Indiana,India,2023-08-26,79,5,0
CUST10494,Charles Stevens,ptorres@yahoo.com,(588)343-2414,F,46,Port Paigeshire,Indiana,India,2024-12-06,33,3,0
CUST10495,Whitney Suarez,dianacarlson@brown.com,001-446-218-0429x645,,20,Alyssaborough,Alabama,India,2023-10-01,39,6,0
CUST10496,Amber Larson,porterlisa@willis-taylor.com,(706)865-4203,,35,Oliviaton,Indiana,India,2024-07-04,50,3,0
CUST10497,Mrs. Anita Mcmahon DDS,iblackwell@hall.org,(234)453-9900,,38,Olsonberg,Iowa,India,2022-07-03,6,7,0
CUST10498,Randy White,brendaibarra@wise.com,001-760-244-1929x2567,,49,Joseshire,Nebraska,India,2022-05-07,62,5,0
CUST10499,Kayla Campbell,sheri34@sims-guerrero.info,813-811-7487x914,F,20,Vickiefort,Louisiana,India,2022-11-08,64,3,0
CUST10500,April Murray,nalvarez@fields-reese.biz,553-635-1623x9347,,64,New Melissaton,Virginia,India,2022-01-09,41,2,0
CUST10501,Andrew Rosales,kimfrazier@acevedo.com,715.400.9398x3559,,20,Port Michael,Vermont,India,2022-05-18,64,6,0
CUST10502,Brian Martinez,tracichristian@rodgers-schmidt.net,0231880469,F,32,Blankenshipberg,Florida,India,2023-03-31,65,9,0
CUST10503,Taylor Cooper,lbeck@yahoo.com,630.156.4424,F,63,Thomasstad,Oklahoma,India,2022-11-26,63,6,0
CUST10504,Kristie Lara,paigewalls@hotmail.com,001-917-380-7876x676,,30,Lihaven,Georgia,India,2023-05-14,43,2,0
CUST10505,Timothy Williams,aliciawalsh@yahoo.com,591-372-9441,M,44,Riverafort,Delaware,India,2022-08-02,37,4,0
CUST10506,Brandi Jones,lauren42@gmail.com,802-092-9629x9830,,51,West Stephenburgh,Virginia,India,2024-01-02,63,3,0
CUST10507,Erica Johnson,williamedwards@hotmail.com,(708)115-4218x38978,F,35,Joetown,New Jersey,India,2023-09-01,51,6,0
CUST10508,Cheryl Alvarado,mitchellstacy@duffy.biz,047-456-2577,,28,South Donaldstad,Illinois,India,2023-07-31,38,7,0
CUST10509,Janet Black,brucewyatt@taylor-mitchell.com,001-599-126-4318x6098,F,36,Wiseborough,California,India,2024-12-29,72,7,0
CUST10510,Kendra Murphy,amydiaz@keller.com,(085)978-4697x21105,M,43,Adrianbury,New Hampshire,India,2022-09-11,57,4,0
CUST10511,Rickey Holden,dawn71@smith-brown.com,(373)256-0983,F,45,South Sarah,Kansas,India,2023-12-30,69,3,0
CUST10512,Zachary Thompson,jacksonjulie@gmail.com,+1-753-605-5610,,39,Moniqueborough,California,India,2022-11-18,84,5,1
CUST10513,Christopher Johnson,thomaskayla@hotmail.com,263-325-3115,F,56,Katieport,Missouri,India,2022-08-16,20,4,0
CUST10514,Mr. Jonathan Johns PhD,oliveramanda@yahoo.com,(944)021-0976x130,M,59,Victorialand,Utah,India,2024-09-24,35,6,0
CUST10515,Kathy Moyer,martinezandrea@beck.com,001-558-439-4776x5403,M,66,Lake Steventon,Virginia,India,2022-09-25,49,4,1
CUST10516,Haley Evans,brendashaffer@sanders.com,+1-100-197-3250x9738,F,42,Raymondmouth,Oklahoma,India,2023-01-17,29,3,0
CUST10517,Amy Mcbride,ashleywelch@hotmail.com,0357456101,,19,Nicholasborough,Wisconsin,India,2025-07-21,6,4,1
CUST10518,Sarah Gonzalez,melissa93@gmail.com,260.159.0853x870,M,66,Ginashire,Delaware,India,2023-10-01,27,4,0
CUST10519,Angela Perez,rebekahdelgado@hayes.com,+1-853-168-2298x558,,51,New Julia,Hawaii,India,2024-09-26,41,8,0
CUST10520,Sarah Wheeler,johnmoore@collier-mitchell.net,+1-931-712-5257x664,,61,Abigailton,Washington,India,2023-04-24,37,5,0
CUST10521,Rebecca Moore,millerannette@yahoo.com,9258476123,M,48,Kristinaburgh,Arkansas,India,2022-12-19,81,3,0
CUST10522,Allison Rowland,hobbsashley@shepherd.com,512-953-9557x05271,F,69,South Brittany,Michigan,India,2024-03-04,80,5,0
CUST10523,Jeffery Love,monicahill@yahoo.com,+1-643-248-9222x447,M,69,East Samuelmouth,Michigan,India,2025-05-02,8,5,0
CUST10524,Christopher Gonzales,asmith@reyes-barnett.com,377-510-8321,M,62,Lake Joseph,Oregon,India,2024-12-24,25,4,0
CUST10525,Brenda Krause,nicholas79@yahoo.com,001-415-285-8767x9068,M,52,Port Joshua,Washington,India,2024-07-21,75,2,0
CUST10526,Anthony Watson,jgarcia@pruitt.net,378.623.0292x360,F,30,East Benjamin,Arkansas,India,2024-07-24,21,8,0
CUST10527,Cynthia Nolan,bfitzpatrick@yahoo.com,973-432-8835,,68,Cartershire,Nevada,India,2022-09-04,68,3,0
CUST10528,Kevin Johnson,patricia81@gmail.com,339-957-5131,M,34,East Marilynborough,Wisconsin,India,2025-03-16,98,4,0
CUST10529,Rhonda Smith,kelly88@petty.org,001-975-346-1555x96501,M,22,Bryanbury,Idaho,India,2022-04-15,23,3,0
CUST10530,Sharon Murray,emilyanderson@hotmail.com,+1-713-010-7292,F,33,West Heather,Michigan,India,2024-10-24,61,6,0
CUST10531,Tamara Guzman,cstone@gmail.com,(038)853-3531,,66,South Julia,Arkansas,India,2023-05-09,61,2,0
CUST10532,Harry Williams,joy36@hotmail.com,(927)914-7775x5150,F,25,Brownbury,Rhode Island,India,2022-10-22,54,7,0
CUST10533,Linda Nash,wking@dixon.com,(495)956-5714x8044,,23,Simmonsfort,Arizona,India,2024-09-28,31,5,0
CUST10534,Michelle Cook,vpittman@allen.com,1666866342,F,51,New Michael,Wyoming,India,2024-10-22,49,5,0
CUST10535,Sean Austin,maldonadotiffany@hooper.com,036-512-7982x546,,39,Marcton,Massachusetts,India,2022-09-28,46,7,0
CUST10536,Daniel Bowman,kristina31@hotmail.com,329.568.6392x9537,F,57,New Josephside,Mississippi,India,2025-02-27,48,6,0
CUST10537,Hector Gallagher,oreyes@taylor.com,603-682-1157x81334,F,34,Lake Lorettaburgh,Rhode Island,India,2022-03-27,48,8,0
CUST10538,Aaron Hawkins,wramirez@hotmail.com,001-119-376-6142x693,M,34,New Christinemouth,Wisconsin,India,2023-10-05,30,3,0
CUST10539,Anthony Bailey,gjacobs@melton.com,973.347.4378x683,M,44,Port Pamelaville,Alaska,India,2025-07-22,39,6,0
CUST10540,April Melton,dmejia@yahoo.com,+1-680-604-4327x81076,M,49,Derekmouth,Indiana,India,2024-05-27,47,3,0
CUST10541,Charles Jackson,vasquezgregory@hotmail.com,(227)324-2268x6241,,35,Davisshire,Oklahoma,India,2022-05-17,53,6,0
CUST10542,Kristen Leblanc,obrown@yahoo.com,001-725-997-0490x1627,F,34,South Emily,Indiana,India,2023-11-29,76,7,0
CUST10543,Larry Pitts,taylor80@wilson-mills.org,(903)961-0848x1957,M,33,Codymouth,Missouri,India,2023-04-26,46,8,0
CUST10544,Megan Huang,dhunt@stone-mack.com,747-046-1387x27327,F,58,Ibarraton,Virginia,India,2022-07-21,30,5,0
CUST10545,John Harmon,laurabowen@pierce.org,(711)496-9383x4395,M,46,Welchbury,Kansas,India,2023-09-03,100,2,0
CUST10546,Brittany Ford,mark58@norman.com,001-741-220-4103x4148,,18,Buckleyside,Washington,India,2023-05-10,69,2,0
CUST10547,Lauren Krueger,richardsonkimberly@yahoo.com,293.654.6127,F,49,Evanmouth,Oregon,India,2022-04-05,25,5,0
CUST10548,Steven Hines,yoderkimberly@wilson-adams.info,001-655-242-9908,F,67,Lanefurt,Indiana,India,2023-08-10,81,6,0
CUST10549,Thomas Kim,turneredward@fisher.com,+1-716-991-4494x69434,,51,Port Michael,Delaware,India,2023-04-09,38,9,0
CUST10550,David Morrow,zpowell@perez.org,001-582-593-6283x7283,F,38,Lake Jameschester,Maryland,India,2022-04-07,78,3,0
CUST10551,Brian Richardson,nwall@huffman-krueger.com,(519)859-8915x034,F,37,East Linda,Kansas,India,2023-04-14,52,1,0
CUST10552,Regina Sawyer,toni78@aguilar.net,(525)483-3946x22447,,18,East Donna,Arizona,India,2022-05-21,16,2,0
CUST10553,Stephanie Black,derek08@hotmail.com,(898)938-3712x1354,M,47,Lake Austin,Ohio,India,2024-03-19,53,10,0
CUST10554,Luis Wallace,angelicarivera@clark.org,4808779578,,32,South Brandonchester,Colorado,India,2024-07-11,40,2,0
CUST10555,Michelle Powell,calebburgess@gmail.com,7487802996,M,52,South Jamesfurt,Kansas,India,2023-08-02,57,3,0
CUST10556,David Weaver,caleb01@hotmail.com,373.720.1236,M,18,Craighaven,Alabama,India,2024-11-10,44,2,0
CUST10557,David Sawyer,watsonerica@ramos-bowen.com,169-131-6314x8773,,18,New Robertshire,Tennessee,India,2024-12-08,55,2,1
CUST10558,Lisa Johnson,kellycory@chapman-johnson.com,(036)679-0491,M,40,Bryanfort,New York,India,2025-04-14,51,8,0
CUST10559,Taylor West,wigginsryan@stewart.com,550-398-0915x32931,,29,Port Christy,Oklahoma,India,2025-07-04,56,5,0
CUST10560,Danielle Bennett,deanashley@wood.com,866-795-3869,,35,South Michellehaven,Delaware,India,2023-09-23,34,7,0
CUST10561,Andrew Rose,clarence01@hunter.com,883.297.7681x163,M,22,South Johnchester,Texas,India,2024-10-21,36,4,0
CUST10562,Michael Burke,vincentbrown@gmail.com,149-323-8707,F,31,Crawfordchester,Georgia,India,2022-05-16,89,12,1
CUST10563,Joseph Smith,tjohnson@gmail.com,001-747-733-4799,,43,Moniqueton,South Carolina,India,2022-07-04,46,4,0
CUST10564,Judy King,efitzpatrick@welch-walker.com,978.562.9574x1266,,64,Nicolefurt,Vermont,India,2022-10-07,74,7,0
CUST10565,Andrea White,lobrien@hotmail.com,574.921.4070x467,,53,North Jasonview,Colorado,India,2022-12-25,15,4,0
CUST10566,Vanessa Johnson,ulee@smith.net,(052)718-7924x95085,M,43,Kingstad,West Virginia,India,2023-05-03,40,3,0
CUST10567,Brian Baker,patricknichols@woodard.com,051-017-5390,F,57,Wallaceville,Maryland,India,2025-09-02,46,5,1
CUST10568,Bryan Bishop,sherry18@gray.com,675-528-4540x015,,41,East Tammy,Wyoming,India,2023-04-18,61,6,0
CUST10569,Brenda Hernandez,angela87@hotmail.com,+1-495-643-6533x9055,,62,Estradahaven,New Hampshire,India,2022-05-08,44,6,0
CUST10570,Thomas Smith,dawn03@smith-lloyd.com,001-558-608-1658x280,M,21,Lake Zachary,Ohio,India,2022-04-05,73,2,0
CUST10571,Carol Tucker,lisa23@mccall.com,945-009-0216x208,,54,West Traceybury,New Mexico,India,2022-10-05,56,4,0
CUST10572,Adam Ramirez,xwoods@gmail.com,698.061.0762,M,66,New Kellymouth,Texas,India,2022-04-15,35,8,0
CUST10573,Phillip Davis,gentrytaylor@henry.com,019.798.4453,M,69,Serranofurt,Utah,India,2023-07-21,1,4,0
CUST10574,Jackson Dickson,douglaspierce@gmail.com,859.408.6156x49376,M,18,Port Samantha,Iowa,India,2025-09-17,46,7,0
CUST10575,Tiffany Reed,stefanie99@taylor-kelley.com,824.009.4993,,43,Davisborough,Arizona,India,2022-04-21,35,3,0
CUST10576,Nicholas Reed,lopezallen@yahoo.com,001-248-979-0841x4813,F,20,West Timothyside,Montana,India,2022-01-27,47,6,0
CUST10577,Kenneth Wilson,zclark@simpson.com,+1-185-571-7168x2762,F,45,Bryanchester,Utah,India,2025-10-08,63,2,1
CUST10578,Rachel Hernandez,simpsoncindy@gmail.com,053-157-3608,F,40,Jamesfurt,Connecticut,India,2023-08-14,68,9,0
CUST10579,Ms. Leah Yoder,zhanna@yahoo.com,621-058-4229x67248,M,63,South Adam,Connecticut,India,2025-06-16,20,3,0
CUST10580,Kim Moore,blakelori@hotmail.com,994.523.5915x417,M,47,Josephton,Maine,India,2024-09-17,24,4,0
CUST10581,Adam Bird,vasquezgary@hotmail.com,624.029.5782,M,24,Petersontown,Pennsylvania,India,2024-05-10,35,5,0
CUST10582,Arthur Myers,duartemark@sanders.info,2781150088,,32,Chelsealand,Iowa,India,2024-04-09,39,9,0
CUST10583,Gregory Thomas,anthony97@gmail.com,+1-619-440-9598x148,M,63,Millermouth,Massachusetts,India,2022-06-21,31,6,0
CUST10584,James Smith,justin43@frazier-lee.biz,(141)208-0256x818,F,59,South Ronald,Virginia,India,2022-03-22,40,10,0
CUST10585,Mary Erickson,lsmith@gmail.com,(592)299-2449,M,25,Lisahaven,Texas,India,2022-06-09,22,4,0
CUST10586,Henry Bennett,matthewharris@gmail.com,001-989-496-1589x500,,53,Perkinston,Kentucky,India,2024-11-13,46,7,0
CUST10587,Luis Sherman,george25@berger-krueger.net,(799)996-7731x3482,F,18,North Michael,Nevada,India,2022-03-22,29,5,0
CUST10588,Cody Bell,cookrobin@vance.biz,(713)793-0957x0448,,23,Andersonborough,Mississippi,India,2024-11-09,91,5,0
CUST10589,Linda Ford,tapiamary@griffin.com,001-945-907-7186x1249,,41,Mercadoshire,New York,India,2024-03-03,59,6,0
CUST10590,Victoria Elliott,zreyes@stewart.com,+1-086-631-0703x28680,M,69,Veronicatown,Kentucky,India,2023-11-19,54,8,0
CUST10591,Jason Lawrence,sgutierrez@kaiser.info,(819)471-5959,M,64,New Denise,Nevada,India,2024-10-14,48,3,0
CUST10592,Jennifer Young,bryan14@gmail.com,(750)925-8801x071,,35,Acevedoshire,Montana,India,2023-01-07,19,2,0
CUST10593,Jeffrey Donaldson,edgar60@stevens.biz,001-005-345-2288,F,69,Benitezborough,Florida,India,2022-04-26,21,8,0
CUST10594,Mary Christensen,patrick00@yahoo.com,+1-365-802-7633,M,40,Ericburgh,Tennessee,India,2023-07-19,31,2,0
CUST10595,Ricardo Cooper,jonesmelody@yahoo.com,761.908.3176,F,35,Lake Chadhaven,North Dakota,India,2022-11-22,36,7,0
CUST10596,Jason Greene,newtonrobert@gomez.com,4955097156,,29,South Ericfort,Michigan,India,2022-12-21,55,3,0
CUST10597,Michele Hill,ykim@yahoo.com,309-696-4285,M,24,North Paulville,Nevada,India,2025-06-25,59,8,0
CUST10598,Mary Barton,savagejanet@stanley.com,243.305.0101x1402,F,30,West Steveside,Maryland,India,2025-05-22,27,6,1
CUST10599,Michaela Wiley,hallwilliam@gmail.com,0283855365,M,23,North Joshuaton,Wyoming,India,2023-12-07,21,3,0
CUST10600,Alfred Kirby,nfrancis@yahoo.com,644.077.1909,,46,Melindahaven,South Dakota,India,2022-05-23,9,8,0
CUST10601,Erica Estrada,smcgee@yahoo.com,(520)612-5189x07265,M,61,East Kevin,Nebraska,India,2022-08-26,41,6,0
CUST10602,Steven Sanders,brandy70@hotmail.com,001-989-985-0095x7673,,52,Sarahshire,West Virginia,India,2023-12-09,22,8,0
CUST10603,Bridget Blake,jose91@branch.biz,001-549-500-8289,F,22,Marshallfurt,Washington,India,2023-10-15,85,5,0
CUST10604,Barbara Serrano,jamesparks@hotmail.com,3400254778,,53,North Megan,Arizona,India,2022-04-12,48,6,0
CUST10605,Leah Mcbride,latashamcdonald@braun.info,632.386.1166x50544,,58,Michaelfurt,Vermont,India,2024-03-30,56,4,0
CUST10606,Steven Lloyd,bspears@yahoo.com,6542969082,,33,Jeremymouth,Iowa,India,2023-08-22,46,4,0
CUST10607,Victor Harmon,graytyler@gmail.com,+1-835-230-3394x4276,,52,Williamsburgh,New Mexico,India,2023-12-07,41,2,0
CUST10608,Jack Harris DVM,eddiegray@gmail.com,323.557.7949,F,55,Jonestown,West Virginia,India,2023-07-11,65,6,1
CUST10609,David Martinez,dwilkins@hotmail.com,641.378.4841,F,60,Leville,Louisiana,India,2025-07-25,9,11,0
CUST10610,Amanda David,jessica80@ball.info,(401)602-8052,M,67,East Johnmouth,Georgia,India,2022-11-26,30,6,0
CUST10611,Cody Pittman,christopher78@yahoo.com,(502)951-7179x91233,,45,West Brendafort,New Mexico,India,2024-12-13,49,6,0
CUST10612,Scott Evans,williamsheather@yahoo.com,+1-383-660-4461x254,F,53,North Tristan,Mississippi,India,2022-12-06,74,3,0
CUST10613,Logan Mcgee,martha66@dunn.com,(729)190-2432x19167,F,51,Darrylmouth,Kansas,India,2024-04-01,32,1,1
CUST10614,Cynthia Scott,hollyoliver@smith.info,(750)333-1400x618,F,49,Port Denise,West Virginia,India,2022-02-04,16,5,0
CUST10615,Cody Sanders,cooperphilip@jackson-peters.com,+1-930-334-9409x7688,F,45,Lake Kyleton,New Jersey,India,2025-10-06,48,4,0
CUST10616,Elizabeth Mcdaniel,jonathan12@hotmail.com,+1-547-089-5085x9266,F,48,Joshuahaven,Idaho,India,2024-01-05,66,4,0
CUST10617,Carlos Carson,njohnson@yahoo.com,(845)522-6236x692,F,46,Port Miguel,North Dakota,India,2024-03-08,46,8,0
CUST10618,Mary Kim,chad68@gmail.com,(663)390-4197,,63,Goodwinport,Arkansas,India,2023-11-08,1,4,0
